user_id,age_group,education_level,employment_status,financial_knowledge_level,saving_habit,debt_experience,investment_experience,financial_behavior_level,financial_attitude_level,learning_goal,sex,risk,activity
U0666,25-34,universidad,empleado,,frecuente,ninguna,ninguna,alto,,planificar finanzas,hombre,0.30000000000000004,0.7749999999999999
U0667,25-34,posgrado,empleado,,frecuente,ninguna,ninguna,alto,,ahorrar,hombre,0.30000000000000004,0.7749999999999999
U0668,18-24,secundaria,desempleado,,frecuente,ninguna,ninguna,alto,,ahorrar,hombre,0.30000000000000004,0.775
U0669,25-34,universidad,empleado,,frecuente,ninguna,ninguna,alto,,ahorrar,hombre,0.30000000000000004,0.7749999999999999
U0670,25-34,universidad,empleado,,frecuente,ninguna,ninguna,alto,,presupuestar,hombre,0.30000000000000004,0.7749999999999999
U0671,25-34,universidad,empleado,alto,ocasional,ninguna,ninguna,medio,alto,ahorrar,hombre,0.4,0.55
U0672,25-34,universidad,empleado,medio,frecuente,baja,ninguna,alto,medio,ahorrar,hombre,0.325,0.7749999999999999
U0673,25-34,bachillerato,desempleado,medio,ocasional,ninguna,ninguna,medio,medio,planificar finanzas,mujer,0.325,0.45
U0674,18-24,universidad,estudiante,medio,ocasional,ninguna,ninguna,medio,medio,ahorrar,hombre,0.325,0.625
U0675,25-34,bachillerato,empleado,,frecuente,ninguna,ninguna,alto,,planificar finanzas,hombre,0.30000000000000004,0.7749999999999999
U0676,25-34,bachillerato,estudiante,medio,frecuente,ninguna,ninguna,alto,medio,presupuestar,hombre,0.325,0.75
U0677,25-34,bachillerato,empleado,,frecuente,ninguna,básica,alto,,prepararse para invertir,hombre,0.725,0.7749999999999999
U0678,18-24,universidad,empleado,,ocasional,ninguna,ninguna,medio,,ahorrar,hombre,0.30000000000000004,0.65
U0679,25-34,bachillerato,empleado,,ocasional,ninguna,básica,medio,,prepararse para invertir,hombre,0.725,0.55
U0680,18-24,bachillerato,empleado,,frecuente,ninguna,ninguna,alto,,presupuestar,mujer,0.30000000000000004,0.8749999999999999
U0681,18-24,universidad,estudiante,bajo,frecuente,baja,ninguna,alto,bajo,presupuestar,hombre,0.25,0.85
U0682,25-34,universidad,empleado,,frecuente,ninguna,ninguna,alto,,planificar finanzas,hombre,0.30000000000000004,0.7749999999999999
U0683,18-24,bachillerato,estudiante,medio,frecuente,baja,ninguna,alto,alto,planificar finanzas,hombre,0.4,0.85
U0684,25-34,bachillerato,desempleado,,frecuente,ninguna,ninguna,alto,,presupuestar,hombre,0.30000000000000004,0.675
U0685,25-34,bachillerato,empleado,medio,frecuente,ninguna,ninguna,alto,alto,ahorrar,hombre,0.4,0.7749999999999999
U0686,25-34,universidad,empleado,,frecuente,ninguna,ninguna,alto,,planificar finanzas,hombre,0.30000000000000004,0.7749999999999999
U0687,18-24,bachillerato,estudiante,alto,frecuente,ninguna,ninguna,alto,alto,presupuestar,hombre,0.4,0.85
U0688,25-34,bachillerato,empleado,,frecuente,ninguna,básica,alto,,prepararse para invertir,hombre,0.725,0.7749999999999999
U0689,18-24,secundaria,estudiante,medio,frecuente,baja,ninguna,alto,medio,ahorrar,hombre,0.325,0.85
U0690,18-24,bachillerato,desempleado,,frecuente,ninguna,ninguna,alto,,planificar finanzas,mujer,0.30000000000000004,0.775
U0691,18-24,universidad,estudiante,medio,frecuente,baja,ninguna,alto,medio,ahorrar,hombre,0.325,0.85
U0692,25-34,bachillerato,empleado,,frecuente,ninguna,ninguna,alto,,presupuestar,hombre,0.30000000000000004,0.7749999999999999
U0693,18-24,bachillerato,desempleado,alto,ocasional,ninguna,ninguna,medio,alto,ahorrar,hombre,0.4,0.55
U0694,25-34,bachillerato,empleado,medio,frecuente,baja,básica,alto,medio,prepararse para invertir,hombre,0.75,0.7749999999999999
U0695,25-34,bachillerato,empleado,medio,frecuente,baja,ninguna,alto,medio,planificar finanzas,hombre,0.325,0.7749999999999999
U0696,25-34,bachillerato,empleado,,frecuente,ninguna,ninguna,alto,,ahorrar,hombre,0.30000000000000004,0.7749999999999999
U0697,25-34,bachillerato,empleado,,frecuente,ninguna,ninguna,alto,,presupuestar,hombre,0.30000000000000004,0.7749999999999999
U0698,18-24,bachillerato,empleado,,frecuente,ninguna,ninguna,alto,,planificar finanzas,hombre,0.30000000000000004,0.8749999999999999
U0699,25-34,bachillerato,empleado,medio,frecuente,baja,básica,alto,medio,prepararse para invertir,hombre,0.75,0.7749999999999999
U0700,18-24,posgrado,empleado,alto,frecuente,ninguna,ninguna,alto,alto,presupuestar,hombre,0.4,0.8749999999999999
U0701,25-34,bachillerato,empleado,,frecuente,ninguna,ninguna,alto,,planificar finanzas,hombre,0.30000000000000004,0.7749999999999999
U0702,18-24,posgrado,estudiante,medio,frecuente,ninguna,ninguna,alto,medio,presupuestar,hombre,0.325,0.85
U0703,25-34,universidad,empleado,,frecuente,ninguna,ninguna,alto,,planificar finanzas,hombre,0.30000000000000004,0.7749999999999999
U0704,18-24,bachillerato,desempleado,,frecuente,ninguna,ninguna,alto,,ahorrar,hombre,0.30000000000000004,0.775
U0705,25-34,universidad,empleado,,frecuente,ninguna,ninguna,alto,,ahorrar,hombre,0.30000000000000004,0.7749999999999999
U0706,25-34,bachillerato,empleado,,frecuente,ninguna,ninguna,alto,,presupuestar,hombre,0.30000000000000004,0.7749999999999999
U0707,25-34,bachillerato,empleado,medio,ocasional,ninguna,ninguna,medio,alto,ahorrar,mujer,0.4,0.55
U0708,25-34,bachillerato,empleado,,frecuente,ninguna,ninguna,alto,,planificar finanzas,hombre,0.30000000000000004,0.7749999999999999
U0709,18-24,bachillerato,empleado,,frecuente,ninguna,básica,alto,,prepararse para invertir,hombre,0.725,0.8749999999999999
U0710,25-34,posgrado,desempleado,,ocasional,ninguna,ninguna,medio,,planificar finanzas,hombre,0.30000000000000004,0.45
U0711,25-34,universidad,empleado,,frecuente,ninguna,ninguna,alto,,ahorrar,hombre,0.30000000000000004,0.7749999999999999
U0712,25-34,universidad,empleado,medio,frecuente,baja,ninguna,alto,medio,ahorrar,hombre,0.325,0.7749999999999999
U0713,25-34,posgrado,desempleado,medio,ocasional,ninguna,ninguna,medio,medio,planificar finanzas,hombre,0.325,0.45
U0714,18-24,secundaria,estudiante,alto,frecuente,ninguna,ninguna,alto,alto,planificar finanzas,hombre,0.4,0.85
U0715,25-34,bachillerato,empleado,medio,frecuente,ninguna,básica,alto,medio,prepararse para invertir,hombre,0.75,0.7749999999999999
U0716,25-34,universidad,empleado,,frecuente,ninguna,ninguna,alto,,ahorrar,hombre,0.30000000000000004,0.7749999999999999
U0717,25-34,bachillerato,empleado,,frecuente,ninguna,ninguna,alto,,ahorrar,hombre,0.30000000000000004,0.7749999999999999
U0718,25-34,secundaria,empleado,,frecuente,ninguna,ninguna,alto,,ahorrar,mujer,0.30000000000000004,0.7749999999999999
U0719,25-34,posgrado,empleado,,frecuente,ninguna,ninguna,alto,,ahorrar,hombre,0.30000000000000004,0.7749999999999999
U0720,18-24,bachillerato,desempleado,alto,frecuente,ninguna,ninguna,alto,alto,presupuestar,hombre,0.4,0.775
U0721,25-34,secundaria,desempleado,,frecuente,ninguna,ninguna,alto,,ahorrar,mujer,0.30000000000000004,0.675
U0722,18-24,universidad,desempleado,,frecuente,ninguna,ninguna,alto,,ahorrar,hombre,0.30000000000000004,0.775
U0723,25-34,bachillerato,empleado,,frecuente,ninguna,ninguna,alto,,planificar finanzas,hombre,0.30000000000000004,0.7749999999999999
U0724,25-34,universidad,desempleado,medio,frecuente,baja,ninguna,alto,medio,presupuestar,hombre,0.325,0.675
U0725,25-34,universidad,empleado,medio,frecuente,ninguna,ninguna,alto,medio,ahorrar,mujer,0.325,0.7749999999999999
U0726,25-34,universidad,empleado,medio,frecuente,baja,ninguna,alto,medio,ahorrar,hombre,0.325,0.7749999999999999
U0727,25-34,secundaria,empleado,alto,frecuente,ninguna,ninguna,alto,alto,ahorrar,hombre,0.4,0.7749999999999999
U0728,18-24,universidad,estudiante,medio,frecuente,baja,ninguna,alto,medio,presupuestar,hombre,0.325,0.85
U0729,18-24,universidad,estudiante,bajo,frecuente,media,ninguna,alto,medio,entender deuda,hombre,0.325,0.85
U0730,18-24,secundaria,empleado,medio,frecuente,ninguna,básica,alto,medio,prepararse para invertir,mujer,0.75,0.8749999999999999
U0731,25-34,secundaria,empleado,,frecuente,ninguna,ninguna,alto,,ahorrar,hombre,0.30000000000000004,0.7749999999999999
U0732,25-34,universidad,empleado,,frecuente,ninguna,ninguna,alto,,ahorrar,hombre,0.30000000000000004,0.7749999999999999
U0733,18-24,bachillerato,estudiante,medio,frecuente,ninguna,ninguna,alto,medio,ahorrar,hombre,0.325,0.85
U0734,18-24,universidad,estudiante,medio,frecuente,baja,ninguna,alto,medio,ahorrar,hombre,0.325,0.85
U0735,18-24,bachillerato,desempleado,bajo,frecuente,media,ninguna,alto,bajo,entender deuda,hombre,0.25,0.775
U0736,18-24,bachillerato,desempleado,medio,frecuente,baja,ninguna,alto,medio,ahorrar,mujer,0.325,0.775
U0737,25-34,universidad,desempleado,medio,frecuente,baja,ninguna,alto,alto,planificar finanzas,hombre,0.4,0.675
U0738,25-34,secundaria,empleado,,frecuente,ninguna,ninguna,alto,,presupuestar,hombre,0.30000000000000004,0.7749999999999999
U0739,18-24,universidad,empleado,medio,frecuente,baja,ninguna,alto,alto,planificar finanzas,mujer,0.4,0.8749999999999999
U0740,18-24,secundaria,estudiante,medio,frecuente,ninguna,ninguna,alto,alto,ahorrar,hombre,0.4,0.85
U0741,25-34,bachillerato,empleado,,frecuente,ninguna,ninguna,alto,,presupuestar,hombre,0.30000000000000004,0.7749999999999999
U0742,25-34,bachillerato,empleado,,frecuente,ninguna,ninguna,alto,,presupuestar,hombre,0.30000000000000004,0.7749999999999999
U0743,25-34,bachillerato,empleado,,frecuente,ninguna,ninguna,alto,,ahorrar,mujer,0.30000000000000004,0.7749999999999999
U0744,25-34,bachillerato,empleado,,frecuente,ninguna,ninguna,alto,,planificar finanzas,hombre,0.30000000000000004,0.7749999999999999
U0745,18-24,posgrado,estudiante,bajo,frecuente,baja,ninguna,alto,bajo,planificar finanzas,hombre,0.25,0.85
U0746,25-34,universidad,empleado,,frecuente,ninguna,ninguna,alto,,planificar finanzas,hombre,0.30000000000000004,0.7749999999999999
U0747,25-34,bachillerato,empleado,,frecuente,ninguna,ninguna,alto,,ahorrar,hombre,0.30000000000000004,0.7749999999999999
U0748,18-24,bachillerato,empleado,alto,frecuente,ninguna,ninguna,alto,alto,ahorrar,hombre,0.4,0.8749999999999999
U0749,25-34,bachillerato,empleado,,ocasional,ninguna,ninguna,medio,,presupuestar,mujer,0.30000000000000004,0.55
U0750,25-34,universidad,desempleado,,frecuente,ninguna,ninguna,alto,,ahorrar,hombre,0.30000000000000004,0.675
U0751,25-34,bachillerato,desempleado,,frecuente,ninguna,ninguna,alto,,ahorrar,hombre,0.30000000000000004,0.675
U0752,25-34,posgrado,desempleado,medio,ocasional,baja,ninguna,medio,medio,presupuestar,hombre,0.325,0.45
U0753,25-34,universidad,desempleado,,frecuente,ninguna,ninguna,alto,,presupuestar,hombre,0.30000000000000004,0.675
U0754,18-24,universidad,estudiante,medio,frecuente,ninguna,ninguna,alto,medio,ahorrar,hombre,0.325,0.85
U0755,18-24,universidad,estudiante,alto,frecuente,ninguna,ninguna,alto,alto,planificar finanzas,hombre,0.4,0.85
U0756,25-34,bachillerato,empleado,,frecuente,ninguna,ninguna,alto,,planificar finanzas,hombre,0.30000000000000004,0.7749999999999999
U0757,25-34,bachillerato,empleado,medio,frecuente,ninguna,ninguna,alto,medio,planificar finanzas,hombre,0.325,0.7749999999999999
U0758,18-24,universidad,estudiante,alto,frecuente,ninguna,ninguna,alto,alto,ahorrar,hombre,0.4,0.85
U0759,25-34,bachillerato,empleado,alto,frecuente,ninguna,ninguna,alto,alto,ahorrar,hombre,0.4,0.7749999999999999
U0760,25-34,universidad,empleado,medio,frecuente,baja,ninguna,alto,alto,ahorrar,hombre,0.4,0.7749999999999999
U0761,18-24,universidad,estudiante,medio,frecuente,baja,ninguna,alto,medio,planificar finanzas,hombre,0.325,0.85
U0762,25-34,bachillerato,empleado,,frecuente,ninguna,ninguna,alto,,presupuestar,hombre,0.30000000000000004,0.7749999999999999
U0763,25-34,posgrado,empleado,,ocasional,ninguna,ninguna,medio,,ahorrar,mujer,0.30000000000000004,0.55
U0764,25-34,secundaria,empleado,alto,frecuente,ninguna,ninguna,alto,alto,planificar finanzas,hombre,0.4,0.7749999999999999
U0765,18-24,universidad,estudiante,medio,frecuente,baja,ninguna,alto,medio,ahorrar,hombre,0.325,0.85
U0766,18-24,bachillerato,empleado,,frecuente,ninguna,ninguna,alto,,ahorrar,hombre,0.30000000000000004,0.8749999999999999
U0767,25-34,universidad,estudiante,,frecuente,ninguna,ninguna,alto,,ahorrar,hombre,0.30000000000000004,0.75
U0768,18-24,universidad,empleado,medio,frecuente,baja,ninguna,alto,medio,presupuestar,hombre,0.325,0.8749999999999999
U0769,25-34,universidad,empleado,,frecuente,ninguna,básica,alto,,prepararse para invertir,hombre,0.725,0.7749999999999999
U0770,18-24,bachillerato,estudiante,alto,ocasional,ninguna,ninguna,medio,alto,ahorrar,hombre,0.4,0.625
U0771,18-24,posgrado,desempleado,medio,frecuente,ninguna,ninguna,alto,medio,ahorrar,hombre,0.325,0.775
U0772,25-34,posgrado,empleado,,frecuente,ninguna,ninguna,alto,,presupuestar,hombre,0.30000000000000004,0.7749999999999999
U0773,25-34,universidad,desempleado,,frecuente,ninguna,ninguna,alto,,presupuestar,hombre,0.30000000000000004,0.675
U0774,25-34,universidad,empleado,,frecuente,ninguna,ninguna,alto,,planificar finanzas,hombre,0.30000000000000004,0.7749999999999999
U0775,18-24,universidad,estudiante,,frecuente,ninguna,ninguna,alto,,presupuestar,hombre,0.30000000000000004,0.85
U0776,18-24,posgrado,estudiante,medio,frecuente,baja,ninguna,alto,medio,ahorrar,hombre,0.325,0.85
U0777,25-34,bachillerato,empleado,medio,frecuente,baja,básica,alto,medio,prepararse para invertir,mujer,0.75,0.7749999999999999
U0778,18-24,universidad,empleado,medio,ocasional,ninguna,ninguna,medio,medio,presupuestar,hombre,0.325,0.65
U0779,25-34,secundaria,empleado,alto,frecuente,ninguna,ninguna,alto,alto,planificar finanzas,hombre,0.4,0.7749999999999999
U0780,18-24,universidad,estudiante,medio,frecuente,baja,ninguna,alto,alto,presupuestar,hombre,0.4,0.85
U0781,18-24,bachillerato,estudiante,,frecuente,ninguna,ninguna,alto,,ahorrar,hombre,0.30000000000000004,0.85
U0782,18-24,universidad,desempleado,,frecuente,ninguna,básica,alto,,prepararse para invertir,hombre,0.725,0.775
U0783,25-34,bachillerato,empleado,medio,frecuente,baja,ninguna,alto,alto,planificar finanzas,mujer,0.4,0.7749999999999999
U0784,25-34,bachillerato,empleado,,frecuente,ninguna,ninguna,alto,,planificar finanzas,mujer,0.30000000000000004,0.7749999999999999
U0785,18-24,universidad,estudiante,alto,frecuente,ninguna,ninguna,alto,alto,presupuestar,hombre,0.4,0.85
U0786,18-24,secundaria,desempleado,medio,frecuente,baja,ninguna,alto,medio,planificar finanzas,hombre,0.325,0.775
U0787,25-34,bachillerato,empleado,,ocasional,ninguna,ninguna,medio,,ahorrar,hombre,0.30000000000000004,0.55
U0788,25-34,primaria,empleado,,frecuente,ninguna,ninguna,alto,,ahorrar,hombre,0.30000000000000004,0.7749999999999999
U0789,18-24,bachillerato,empleado,medio,frecuente,baja,ninguna,alto,medio,presupuestar,hombre,0.325,0.8749999999999999
U0790,18-24,universidad,empleado,alto,frecuente,ninguna,ninguna,alto,alto,presupuestar,hombre,0.4,0.8749999999999999
U0791,25-34,bachillerato,empleado,bajo,ocasional,media,ninguna,medio,bajo,entender deuda,hombre,0.25,0.55
U0792,18-24,bachillerato,empleado,alto,ocasional,ninguna,ninguna,medio,alto,planificar finanzas,hombre,0.4,0.65
U0793,25-34,universidad,empleado,,frecuente,ninguna,ninguna,alto,,ahorrar,mujer,0.30000000000000004,0.7749999999999999
U0794,25-34,bachillerato,empleado,,frecuente,ninguna,ninguna,alto,,ahorrar,hombre,0.30000000000000004,0.7749999999999999
U0795,18-24,bachillerato,estudiante,bajo,frecuente,baja,ninguna,alto,bajo,planificar finanzas,hombre,0.25,0.85
U0796,18-24,bachillerato,estudiante,bajo,ocasional,baja,ninguna,medio,bajo,planificar finanzas,hombre,0.25,0.625
U0797,18-24,universidad,desempleado,alto,frecuente,ninguna,ninguna,alto,alto,presupuestar,hombre,0.4,0.775
U0798,18-24,universidad,empleado,alto,frecuente,ninguna,ninguna,alto,alto,ahorrar,hombre,0.4,0.8749999999999999
U0799,25-34,universidad,empleado,,frecuente,ninguna,ninguna,alto,,presupuestar,hombre,0.30000000000000004,0.7749999999999999
U0800,18-24,bachillerato,estudiante,alto,frecuente,ninguna,ninguna,alto,alto,planificar finanzas,hombre,0.4,0.85
U0801,25-34,posgrado,empleado,,ocasional,ninguna,ninguna,medio,,ahorrar,mujer,0.30000000000000004,0.55
U0802,25-34,secundaria,empleado,,frecuente,ninguna,ninguna,alto,,planificar finanzas,hombre,0.30000000000000004,0.7749999999999999
U0803,18-24,bachillerato,estudiante,alto,frecuente,ninguna,ninguna,alto,alto,presupuestar,hombre,0.4,0.85
U0804,25-34,primaria,empleado,,frecuente,ninguna,ninguna,alto,,presupuestar,hombre,0.30000000000000004,0.7749999999999999
U0805,18-24,universidad,empleado,bajo,frecuente,media,ninguna,alto,medio,entender deuda,mujer,0.325,0.8749999999999999
U0806,25-34,universidad,empleado,,frecuente,ninguna,ninguna,alto,,presupuestar,hombre,0.30000000000000004,0.7749999999999999
U0807,25-34,bachillerato,empleado,,frecuente,ninguna,ninguna,alto,,presupuestar,hombre,0.30000000000000004,0.7749999999999999
U0808,25-34,posgrado,empleado,medio,ocasional,baja,ninguna,medio,medio,presupuestar,hombre,0.325,0.55
U0809,25-34,bachillerato,empleado,,frecuente,ninguna,ninguna,alto,,planificar finanzas,mujer,0.30000000000000004,0.7749999999999999
U0810,18-24,bachillerato,estudiante,alto,frecuente,ninguna,ninguna,alto,alto,presupuestar,hombre,0.4,0.85
U0811,25-34,bachillerato,empleado,,frecuente,ninguna,ninguna,alto,,presupuestar,hombre,0.30000000000000004,0.7749999999999999
U0812,18-24,universidad,empleado,medio,frecuente,baja,ninguna,alto,medio,planificar finanzas,hombre,0.325,0.8749999999999999
U0813,18-24,bachillerato,estudiante,,frecuente,ninguna,ninguna,alto,,ahorrar,hombre,0.30000000000000004,0.85
U0814,25-34,secundaria,empleado,medio,frecuente,baja,ninguna,alto,medio,planificar finanzas,hombre,0.325,0.7749999999999999
U0815,18-24,universidad,estudiante,medio,frecuente,baja,ninguna,alto,medio,presupuestar,hombre,0.325,0.85
U0816,25-34,posgrado,empleado,,frecuente,ninguna,ninguna,alto,,ahorrar,hombre,0.30000000000000004,0.7749999999999999
U0817,18-24,bachillerato,estudiante,,frecuente,ninguna,ninguna,alto,,presupuestar,mujer,0.30000000000000004,0.85
U0818,25-34,bachillerato,empleado,medio,frecuente,baja,ninguna,alto,alto,presupuestar,hombre,0.4,0.7749999999999999
U0819,25-34,universidad,empleado,,frecuente,ninguna,ninguna,alto,,planificar finanzas,hombre,0.30000000000000004,0.7749999999999999
U0820,25-34,bachillerato,empleado,,frecuente,ninguna,ninguna,alto,,presupuestar,hombre,0.30000000000000004,0.7749999999999999
U0821,18-24,universidad,estudiante,medio,frecuente,baja,ninguna,alto,alto,ahorrar,hombre,0.4,0.85
U0822,25-34,bachillerato,empleado,,frecuente,ninguna,ninguna,alto,,ahorrar,hombre,0.30000000000000004,0.7749999999999999
U0823,25-34,bachillerato,empleado,,ocasional,ninguna,ninguna,medio,,ahorrar,hombre,0.30000000000000004,0.55
U0824,18-24,universidad,estudiante,medio,frecuente,baja,ninguna,alto,medio,planificar finanzas,hombre,0.325,0.85
U0825,18-24,universidad,empleado,,ocasional,ninguna,ninguna,medio,,presupuestar,hombre,0.30000000000000004,0.65
U0826,18-24,bachillerato,estudiante,alto,frecuente,ninguna,ninguna,alto,alto,ahorrar,hombre,0.4,0.85
U0827,18-24,secundaria,empleado,,frecuente,ninguna,ninguna,alto,,planificar finanzas,mujer,0.30000000000000004,0.8749999999999999
U0828,25-34,bachillerato,empleado,,frecuente,ninguna,ninguna,alto,,ahorrar,mujer,0.30000000000000004,0.7749999999999999
U0829,25-34,universidad,empleado,,frecuente,ninguna,ninguna,alto,,planificar finanzas,hombre,0.30000000000000004,0.7749999999999999
U0830,25-34,bachillerato,empleado,,frecuente,ninguna,ninguna,alto,,presupuestar,hombre,0.30000000000000004,0.7749999999999999
U0831,18-24,bachillerato,estudiante,alto,ocasional,ninguna,ninguna,medio,alto,ahorrar,hombre,0.4,0.625
