interaction_id,user_id,content_id,topic,affinity,completion,relevant,event,score,timestamp
I04835,U0403,C193,tarjetas,0.8,1,1,quiz_passed,0.8759,2025-03-04:00:00
I04836,U0403,C602,deuda,1.0,1,1,completed,1.0,2025-04-06:00:00
I04837,U0403,C906,ahorro,1.0,1,1,quiz_passed,1.0,2025-05-08:00:00
I04838,U0403,C780,credito,1.0,1,1,completed,1.0,2025-06-10:00:00
I04839,U0403,C932,credito,1.0,0,0,viewed,0.1127,2025-07-12:00:00
I04840,U0403,C277,inflacion,0.9,0,0,viewed,0.0979,2025-08-14:00:00
I04841,U0403,C372,tarjetas,0.8,0,0,viewed,0.0439,2025-09-16:00:00
I04842,U0403,C203,prestamos,1.0,1,1,completed,1.0,2025-10-18:00:00
I04843,U0403,C906,inflacion,0.9,0,0,viewed,0.0544,2025-11-20:00:00
I04844,U0403,C874,inversion,0.45,1,0,quiz_passed,0.4773,2025-12-22:00:00
I04845,U0404,C603,fraude,0.7,1,1,quiz_passed,0.7569,2025-01-00:00:00
I04846,U0404,C695,tarjetas,0.2,1,0,quiz_passed,0.239,2025-02-02:00:00
I04847,U0404,C971,cuentas bancarias,1.0,1,1,completed,1.0,2025-03-04:00:00
I04848,U0404,C245,ahorro,1.0,1,1,quiz_passed,1.0,2025-04-06:00:00
I04849,U0404,C439,ahorro,1.0,1,1,quiz_passed,1.0,2025-05-08:00:00
I04850,U0404,C724,ahorro,1.0,1,1,completed,1.0,2025-06-10:00:00
I04851,U0404,C527,fraude,0.7,1,1,quiz_passed,0.7093,2025-07-12:00:00
I04852,U0404,C377,planificacion,0.8,1,1,quiz_passed,0.8078,2025-08-14:00:00
I04853,U0404,C803,ahorro,1.0,0,0,viewed,0.0424,2025-09-16:00:00
I04854,U0404,C293,planificacion,0.8,1,1,completed,0.8977,2025-10-18:00:00
I04855,U0404,C719,planificacion,0.8,1,1,completed,0.8748,2025-11-20:00:00
I04856,U0404,C800,deuda,0.1,1,0,completed,0.1218,2025-12-22:00:00
I04857,U0405,C107,cuentas bancarias,1.0,1,1,completed,1.0,2025-01-00:00:00
I04858,U0405,C459,riesgo,1.0,0,0,disliked,0.0997,2025-02-02:00:00
I04859,U0405,C634,inversion,1.0,1,1,quiz_passed,1.0,2025-03-04:00:00
I04860,U0405,C105,diversificacion,1.0,1,1,completed,1.0,2025-04-06:00:00
I04861,U0405,C956,riesgo,1.0,1,1,quiz_passed,1.0,2025-05-08:00:00
I04862,U0405,C936,diversificacion,1.0,1,1,completed,1.0,2025-06-10:00:00
I04863,U0405,C172,inversion,1.0,1,1,completed,1.0,2025-07-12:00:00
I04864,U0405,C850,hipotecas,0.7,1,1,completed,0.7951,2025-08-14:00:00
I04865,U0405,C151,inflacion,0.3,0,0,viewed,0.0811,2025-09-16:00:00
I04866,U0405,C456,cuentas bancarias,1.0,1,1,quiz_passed,1.0,2025-10-18:00:00
I04867,U0405,C105,hipotecas,0.7,1,1,completed,0.7957,2025-11-20:00:00
I04868,U0405,C180,riesgo,1.0,1,1,quiz_passed,1.0,2025-12-22:00:00
I04869,U0406,C660,fraude,0.7,0,0,disliked,0.1091,2025-01-00:00:00
I04870,U0406,C573,fraude,0.7,1,1,completed,0.7373,2025-02-02:00:00
I04871,U0406,C465,tarjetas,0.2,1,0,quiz_passed,0.3023,2025-03-04:00:00
I04872,U0406,C288,planificacion,0.8,1,1,quiz_passed,0.8177,2025-04-06:00:00
I04873,U0406,C697,interes,0.4,0,0,viewed,0.1082,2025-05-08:00:00
I04874,U0406,C472,inflacion,0.3,1,0,quiz_passed,0.3218,2025-06-10:00:00
I04875,U0406,C579,prestamos,0.1,0,0,viewed,0.0714,2025-07-12:00:00
I04876,U0406,C485,fraude,0.7,0,0,viewed,0.0875,2025-08-14:00:00
I04877,U0406,C441,fraude,0.7,0,0,viewed,0.0612,2025-09-16:00:00
I04878,U0406,C631,deuda,0.1,1,0,quiz_passed,0.1166,2025-10-18:00:00
I04879,U0406,C606,cuentas bancarias,0.3,0,0,viewed,0.113,2025-11-20:00:00
I04880,U0406,C188,ahorro,0.7,1,1,quiz_passed,0.7748,2025-12-22:00:00
I04881,U0407,C637,ahorro,0.7,1,1,quiz_passed,0.7166,2025-01-00:00:00
I04882,U0407,C582,planificacion,0.8,1,1,quiz_passed,0.8568,2025-02-02:00:00
I04883,U0407,C787,cuentas bancarias,0.3,1,0,quiz_passed,0.438,2025-03-04:00:00
I04884,U0407,C959,ahorro,0.7,1,1,completed,0.7527,2025-04-06:00:00
I04885,U0407,C214,interes,0.4,0,0,viewed,0.0443,2025-05-08:00:00
I04886,U0407,C485,fraude,0.7,0,0,viewed,0.0757,2025-06-10:00:00
I04887,U0407,C170,planificacion,0.8,1,1,completed,0.8418,2025-07-12:00:00
I04888,U0407,C318,inflacion,0.3,1,0,quiz_passed,0.4294,2025-08-14:00:00
I04889,U0407,C643,diversificacion,0.05,1,0,quiz_passed,0.1109,2025-09-16:00:00
I04890,U0407,C219,ahorro,0.7,1,1,completed,0.7802,2025-10-18:00:00
I04891,U0407,C181,planificacion,0.8,0,0,viewed,0.0345,2025-11-20:00:00
I04892,U0407,C522,planificacion,0.8,0,0,viewed,0.0677,2025-12-22:00:00
I04893,U0408,C324,inversion,0.45,1,0,completed,0.4735,2025-01-00:00:00
I04894,U0408,C996,planificacion,0.8,1,1,completed,0.8814,2025-02-02:00:00
I04895,U0408,C209,ahorro,1.0,0,0,viewed,0.0097,2025-03-04:00:00
I04896,U0408,C172,planificacion,0.8,1,1,quiz_passed,0.8539,2025-04-06:00:00
I04897,U0408,C430,inflacion,0.3,1,0,quiz_passed,0.3914,2025-05-08:00:00
I04898,U0408,C681,fraude,0.7,0,0,viewed,0.1475,2025-06-10:00:00
I04899,U0408,C720,ahorro,1.0,0,0,viewed,0.0713,2025-07-12:00:00
I04900,U0408,C933,hipotecas,0.7,1,1,quiz_passed,0.7304,2025-08-14:00:00
I04901,U0408,C914,hipotecas,0.7,0,0,viewed,0.0218,2025-09-16:00:00
I04902,U0408,C661,fraude,0.7,1,1,completed,0.7751,2025-10-18:00:00
I04903,U0408,C793,cuentas bancarias,1.0,0,0,viewed,0.0681,2025-11-20:00:00
I04904,U0408,C309,hipotecas,0.7,0,0,viewed,0.058,2025-12-22:00:00
I04905,U0409,C614,cuentas bancarias,1.0,1,1,completed,1.0,2025-01-00:00:00
I04906,U0409,C634,diversificacion,1.0,1,1,completed,1.0,2025-02-02:00:00
I04907,U0409,C981,riesgo,1.0,1,1,completed,1.0,2025-03-04:00:00
I04908,U0409,C522,diversificacion,1.0,0,0,viewed,0.0274,2025-04-06:00:00
I04909,U0409,C619,ahorro,1.0,1,1,quiz_passed,1.0,2025-05-08:00:00
I04910,U0409,C640,inversion,1.0,1,1,quiz_passed,1.0,2025-06-10:00:00
I04911,U0409,C789,riesgo,1.0,1,1,quiz_passed,1.0,2025-07-12:00:00
I04912,U0409,C444,planificacion,0.8,1,1,quiz_passed,0.8091,2025-08-14:00:00
I04913,U0409,C737,inversion,1.0,1,1,quiz_passed,1.0,2025-09-16:00:00
I04914,U0409,C562,cuentas bancarias,1.0,1,1,completed,1.0,2025-10-18:00:00
I04915,U0409,C533,interes,0.8,0,0,disliked,0.1326,2025-11-20:00:00
I04916,U0409,C948,diversificacion,1.0,0,0,viewed,0.0353,2025-12-22:00:00
I04917,U0410,C570,ahorro,1.0,0,0,disliked,0.1343,2025-01-00:00:00
I04918,U0410,C307,inversion,0.45,0,0,disliked,0.0443,2025-02-02:00:00
I04919,U0410,C259,ahorro,1.0,1,1,quiz_passed,1.0,2025-03-04:00:00
I04920,U0410,C480,inversion,0.45,1,0,completed,0.5689,2025-04-06:00:00
I04921,U0410,C531,hipotecas,0.7,1,1,quiz_passed,0.7553,2025-05-08:00:00
I04922,U0410,C397,diversificacion,0.05,1,0,quiz_passed,0.1601,2025-06-10:00:00
I04923,U0410,C779,cuentas bancarias,1.0,1,1,completed,1.0,2025-07-12:00:00
I04924,U0410,C668,inversion,0.45,0,0,disliked,0.0961,2025-08-14:00:00
I04925,U0410,C535,hipotecas,0.7,0,0,disliked,0.0815,2025-09-16:00:00
I04926,U0410,C986,planificacion,0.8,1,1,completed,0.9348,2025-10-18:00:00
I04927,U0410,C492,cuentas bancarias,1.0,1,1,completed,1.0,2025-11-20:00:00
I04928,U0410,C751,cuentas bancarias,1.0,1,1,quiz_passed,1.0,2025-12-22:00:00
I04929,U0411,C996,interes,0.4,1,0,quiz_passed,0.5092,2025-01-00:00:00
I04930,U0411,C312,deuda,0.1,0,0,viewed,0.0553,2025-02-02:00:00
I04931,U0411,C723,interes,0.4,0,0,viewed,0.1302,2025-03-04:00:00
I04932,U0411,C884,ahorro,0.7,0,0,disliked,0.1308,2025-04-06:00:00
I04933,U0411,C842,fraude,0.7,0,0,viewed,0.0238,2025-05-08:00:00
I04934,U0411,C761,fraude,0.7,0,0,viewed,0.0544,2025-06-10:00:00
I04935,U0411,C171,ahorro,0.7,0,0,viewed,0.0254,2025-07-12:00:00
I04936,U0411,C431,ahorro,0.7,1,1,quiz_passed,0.7028,2025-08-14:00:00
I04937,U0411,C110,planificacion,0.8,0,0,viewed,0.1479,2025-09-16:00:00
I04938,U0411,C340,planificacion,0.8,1,1,quiz_passed,0.8542,2025-10-18:00:00
I04939,U0411,C713,interes,0.4,1,0,quiz_passed,0.4913,2025-11-20:00:00
I04940,U0411,C483,cuentas bancarias,0.3,0,0,disliked,0.0163,2025-12-22:00:00
I04941,U0412,C873,cuentas bancarias,1.0,1,1,completed,1.0,2025-01-00:00:00
I04942,U0412,C193,diversificacion,1.0,1,1,quiz_passed,1.0,2025-02-02:00:00
I04943,U0412,C576,ahorro,1.0,1,1,quiz_passed,1.0,2025-03-04:00:00
I04944,U0412,C826,fraude,0.7,1,1,quiz_passed,0.7959,2025-04-06:00:00
I04945,U0412,C237,inversion,1.0,1,1,quiz_passed,1.0,2025-05-08:00:00
I04946,U0412,C574,ahorro,1.0,1,1,completed,1.0,2025-06-10:00:00
I04947,U0412,C741,riesgo,1.0,1,1,quiz_passed,1.0,2025-07-12:00:00
I04948,U0412,C915,tarjetas,0.2,0,0,viewed,0.108,2025-08-14:00:00
I04949,U0412,C188,interes,0.8,1,1,completed,0.8423,2025-09-16:00:00
I04950,U0412,C989,inversion,1.0,1,1,completed,1.0,2025-10-18:00:00
I04951,U0412,C801,cuentas bancarias,1.0,0,0,viewed,0.0601,2025-11-20:00:00
I04952,U0412,C890,inversion,1.0,0,0,viewed,0.0672,2025-12-22:00:00
I04953,U0413,C792,ahorro,1.0,0,0,viewed,0.1293,2025-01-00:00:00
I04954,U0413,C995,planificacion,0.8,1,1,quiz_passed,0.8772,2025-02-02:00:00
I04955,U0413,C420,planificacion,0.8,1,1,completed,0.9069,2025-03-04:00:00
I04956,U0413,C734,deuda,0.1,0,0,viewed,0.0885,2025-04-06:00:00
I04957,U0413,C797,interes,0.8,1,1,completed,0.8421,2025-05-08:00:00
I04958,U0413,C978,hipotecas,0.7,1,1,quiz_passed,0.7527,2025-06-10:00:00
I04959,U0413,C714,hipotecas,0.7,1,1,completed,0.7235,2025-07-12:00:00
I04960,U0413,C435,interes,0.8,1,1,quiz_passed,0.8185,2025-08-14:00:00
I04961,U0413,C823,interes,0.8,1,1,completed,0.854,2025-09-16:00:00
I04962,U0413,C276,prestamos,0.1,0,0,disliked,0.143,2025-10-18:00:00
I04963,U0413,C860,inversion,0.45,0,0,disliked,0.1177,2025-11-20:00:00
I04964,U0413,C958,cuentas bancarias,1.0,1,1,quiz_passed,1.0,2025-12-22:00:00
I04965,U0414,C612,hipotecas,0.7,0,0,viewed,0.0023,2025-01-00:00:00
I04966,U0414,C882,tarjetas,0.2,1,0,quiz_passed,0.3484,2025-02-02:00:00
I04967,U0414,C295,cuentas bancarias,1.0,0,0,viewed,0.0434,2025-03-04:00:00
I04968,U0414,C829,ahorro,1.0,1,1,completed,1.0,2025-04-06:00:00
I04969,U0414,C661,inversion,0.45,1,0,quiz_passed,0.5689,2025-05-08:00:00
I04970,U0414,C191,planificacion,0.8,0,0,viewed,0.1396,2025-06-10:00:00
I04971,U0414,C527,planificacion,0.8,0,0,viewed,0.0264,2025-07-12:00:00
I04972,U0414,C460,cuentas bancarias,1.0,1,1,quiz_passed,1.0,2025-08-14:00:00
I04973,U0414,C491,hipotecas,0.7,1,1,quiz_passed,0.8019,2025-09-16:00:00
I04974,U0414,C964,fraude,0.7,1,1,completed,0.7944,2025-10-18:00:00
I04975,U0414,C948,interes,0.8,1,1,completed,0.9268,2025-11-20:00:00
I04976,U0414,C500,cuentas bancarias,1.0,0,0,disliked,0.109,2025-12-22:00:00
I04977,U0415,C671,ahorro,1.0,1,1,quiz_passed,1.0,2025-01-00:00:00
I04978,U0415,C280,interes,0.8,0,0,viewed,0.0452,2025-02-02:00:00
I04979,U0415,C947,cuentas bancarias,1.0,1,1,completed,1.0,2025-03-04:00:00
I04980,U0415,C365,hipotecas,0.7,0,0,viewed,0.1245,2025-04-06:00:00
I04981,U0415,C487,fraude,0.7,1,1,completed,0.7739,2025-05-08:00:00
I04982,U0415,C824,interes,0.8,0,0,viewed,0.1224,2025-06-10:00:00
I04983,U0415,C855,cuentas bancarias,1.0,1,1,quiz_passed,1.0,2025-07-12:00:00
I04984,U0415,C476,cuentas bancarias,1.0,0,0,viewed,0.1251,2025-08-14:00:00
I04985,U0415,C222,fraude,0.7,1,1,quiz_passed,0.7795,2025-09-16:00:00
I04986,U0415,C408,interes,0.8,1,1,quiz_passed,0.8026,2025-10-18:00:00
I04987,U0415,C142,inflacion,0.3,0,0,viewed,0.1279,2025-11-20:00:00
I04988,U0415,C362,hipotecas,0.7,1,1,quiz_passed,0.8347,2025-12-22:00:00
I04989,U0416,C246,planificacion,0.8,1,1,completed,0.8191,2025-01-00:00:00
I04990,U0416,C581,riesgo,0.1,1,0,quiz_passed,0.1916,2025-02-02:00:00
I04991,U0416,C101,fraude,0.7,1,1,quiz_passed,0.7264,2025-03-04:00:00
I04992,U0416,C395,inflacion,0.3,1,0,quiz_passed,0.4436,2025-04-06:00:00
I04993,U0416,C161,ahorro,0.7,1,1,quiz_passed,0.7242,2025-05-08:00:00
I04994,U0416,C945,planificacion,0.8,0,0,disliked,0.122,2025-06-10:00:00
I04995,U0416,C532,interes,0.4,1,0,completed,0.4185,2025-07-12:00:00
I04996,U0416,C268,fraude,0.7,1,1,completed,0.8223,2025-08-14:00:00
I04997,U0416,C314,ahorro,0.7,0,0,viewed,0.1015,2025-09-16:00:00
I04998,U0416,C436,fraude,0.7,1,1,completed,0.7327,2025-10-18:00:00
I04999,U0416,C446,inflacion,0.3,0,0,viewed,0.0564,2025-11-20:00:00
I05000,U0416,C521,planificacion,0.8,1,1,quiz_passed,0.938,2025-12-22:00:00
I05001,U0417,C816,inversion,1.0,1,1,quiz_passed,1.0,2025-01-00:00:00
I05002,U0417,C869,fraude,0.7,1,1,quiz_passed,0.7859,2025-02-02:00:00
I05003,U0417,C771,diversificacion,1.0,0,0,viewed,0.0076,2025-03-04:00:00
I05004,U0417,C855,inversion,1.0,1,1,quiz_passed,1.0,2025-04-06:00:00
I05005,U0417,C123,inversion,1.0,1,1,completed,1.0,2025-05-08:00:00
I05006,U0417,C337,riesgo,1.0,0,0,viewed,0.1051,2025-06-10:00:00
I05007,U0417,C829,deuda,0.1,1,0,completed,0.1957,2025-07-12:00:00
I05008,U0417,C791,diversificacion,1.0,1,1,quiz_passed,1.0,2025-08-14:00:00
I05009,U0417,C589,inversion,1.0,0,0,viewed,0.096,2025-09-16:00:00
I05010,U0417,C572,diversificacion,1.0,1,1,quiz_passed,1.0,2025-10-18:00:00
I05011,U0417,C417,inversion,1.0,1,1,quiz_passed,1.0,2025-11-20:00:00
I05012,U0417,C264,ahorro,0.7,1,1,quiz_passed,0.7737,2025-12-22:00:00
I05013,U0418,C994,inversion,0.45,0,0,viewed,0.1185,2025-01-00:00:00
I05014,U0418,C297,interes,0.8,1,1,quiz_passed,0.88,2025-02-02:00:00
I05015,U0418,C364,inversion,0.45,0,0,viewed,0.0486,2025-03-04:00:00
I05016,U0418,C458,tarjetas,0.2,1,0,completed,0.3412,2025-04-06:00:00
I05017,U0418,C256,hipotecas,0.7,0,0,viewed,0.1386,2025-05-08:00:00
I05018,U0418,C863,inversion,0.45,0,0,viewed,0.0578,2025-06-10:00:00
I05019,U0418,C760,fraude,0.7,0,0,disliked,0.0132,2025-07-12:00:00
I05020,U0418,C888,ahorro,1.0,0,0,viewed,0.0642,2025-08-14:00:00
I05021,U0418,C368,inflacion,0.3,1,0,quiz_passed,0.4402,2025-09-16:00:00
I05022,U0418,C943,interes,0.8,1,1,completed,0.816,2025-10-18:00:00
I05023,U0418,C707,hipotecas,0.7,0,0,viewed,0.0775,2025-11-20:00:00
I05024,U0418,C820,cuentas bancarias,1.0,0,0,viewed,0.1411,2025-12-22:00:00
I05025,U0419,C692,inflacion,0.3,0,0,viewed,0.0486,2025-01-00:00:00
I05026,U0419,C480,inversion,0.05,1,0,quiz_passed,0.1093,2025-02-02:00:00
I05027,U0419,C261,fraude,0.7,1,1,completed,0.7571,2025-03-04:00:00
I05028,U0419,C508,interes,0.4,1,0,completed,0.518,2025-04-06:00:00
I05029,U0419,C550,interes,0.4,0,0,viewed,0.1106,2025-05-08:00:00
I05030,U0419,C265,fraude,0.7,1,1,quiz_passed,0.7927,2025-06-10:00:00
I05031,U0419,C112,ahorro,0.7,0,0,disliked,0.1075,2025-07-12:00:00
I05032,U0419,C324,ahorro,0.7,1,1,quiz_passed,0.8141,2025-08-14:00:00
I05033,U0419,C724,deuda,0.1,0,0,viewed,0.0855,2025-09-16:00:00
I05034,U0419,C550,interes,0.4,1,0,completed,0.4173,2025-10-18:00:00
I05035,U0419,C911,fraude,0.7,0,0,viewed,0.0014,2025-11-20:00:00
I05036,U0419,C122,planificacion,0.8,1,1,quiz_passed,0.8703,2025-12-22:00:00
I05037,U0420,C568,tarjetas,0.2,0,0,viewed,0.0645,2025-01-00:00:00
I05038,U0420,C180,planificacion,0.8,1,1,quiz_passed,0.8223,2025-02-02:00:00
I05039,U0420,C339,interes,0.8,0,0,viewed,0.0298,2025-03-04:00:00
I05040,U0420,C379,fraude,0.7,1,1,completed,0.7272,2025-04-06:00:00
I05041,U0420,C636,interes,0.8,1,1,quiz_passed,0.9086,2025-05-08:00:00
I05042,U0420,C387,cuentas bancarias,1.0,1,1,quiz_passed,1.0,2025-06-10:00:00
I05043,U0420,C210,hipotecas,0.7,0,0,viewed,0.0049,2025-07-12:00:00
I05044,U0420,C197,riesgo,1.0,1,1,quiz_passed,1.0,2025-08-14:00:00
I05045,U0420,C331,planificacion,0.8,0,0,viewed,0.1141,2025-09-16:00:00
I05046,U0420,C587,cuentas bancarias,1.0,1,1,completed,1.0,2025-10-18:00:00
I05047,U0420,C644,cuentas bancarias,1.0,1,1,quiz_passed,1.0,2025-11-20:00:00
I05048,U0420,C429,planificacion,0.8,1,1,quiz_passed,0.9396,2025-12-22:00:00
I05049,U0421,C609,riesgo,1.0,1,1,quiz_passed,1.0,2025-01-00:00:00
I05050,U0421,C724,riesgo,1.0,0,0,viewed,0.0312,2025-02-02:00:00
I05051,U0421,C366,inversion,1.0,1,1,completed,1.0,2025-03-04:00:00
I05052,U0421,C182,cuentas bancarias,1.0,1,1,quiz_passed,1.0,2025-04-06:00:00
I05053,U0421,C447,ahorro,1.0,1,1,completed,1.0,2025-05-08:00:00
I05054,U0421,C606,ahorro,1.0,1,1,completed,1.0,2025-06-10:00:00
I05055,U0421,C997,riesgo,1.0,1,1,completed,1.0,2025-07-12:00:00
I05056,U0421,C225,hipotecas,0.7,1,1,completed,0.8425,2025-08-14:00:00
I05057,U0421,C571,riesgo,1.0,0,0,viewed,0.0828,2025-09-16:00:00
I05058,U0421,C483,interes,0.8,1,1,completed,0.8673,2025-10-18:00:00
I05059,U0421,C551,inversion,1.0,0,0,disliked,0.0127,2025-11-20:00:00
I05060,U0421,C544,planificacion,0.8,1,1,quiz_passed,0.9402,2025-12-22:00:00
I05061,U0422,C971,tarjetas,0.2,0,0,viewed,0.016,2025-01-00:00:00
I05062,U0422,C192,planificacion,0.8,1,1,completed,0.9334,2025-02-02:00:00
I05063,U0422,C807,inflacion,0.3,0,0,viewed,0.0207,2025-03-04:00:00
I05064,U0422,C184,ahorro,0.7,0,0,disliked,0.1497,2025-04-06:00:00
I05065,U0422,C583,fraude,0.7,0,0,viewed,0.0535,2025-05-08:00:00
I05066,U0422,C823,prestamos,0.1,0,0,viewed,0.1408,2025-06-10:00:00
I05067,U0422,C615,ahorro,0.7,0,0,disliked,0.0193,2025-07-12:00:00
I05068,U0422,C948,planificacion,0.8,1,1,quiz_passed,0.8085,2025-08-14:00:00
I05069,U0422,C844,riesgo,0.1,1,0,quiz_passed,0.1748,2025-09-16:00:00
I05070,U0422,C550,cuentas bancarias,0.3,0,0,viewed,0.0676,2025-10-18:00:00
I05071,U0422,C264,prestamos,0.1,1,0,completed,0.1584,2025-11-20:00:00
I05072,U0422,C752,planificacion,0.8,0,0,viewed,0.0192,2025-12-22:00:00
I05073,U0423,C920,hipotecas,0.7,0,0,disliked,0.0651,2025-01-00:00:00
I05074,U0423,C542,cuentas bancarias,1.0,0,0,viewed,0.0024,2025-02-02:00:00
I05075,U0423,C720,tarjetas,0.8,1,1,completed,0.8804,2025-03-04:00:00
I05076,U0423,C267,prestamos,1.0,1,1,completed,1.0,2025-04-06:00:00
I05077,U0423,C414,ahorro,1.0,1,1,quiz_passed,1.0,2025-05-08:00:00
I05078,U0423,C373,fraude,0.7,1,1,quiz_passed,0.778,2025-06-10:00:00
I05079,U0423,C542,riesgo,0.1,1,0,completed,0.1545,2025-07-12:00:00
I05080,U0423,C537,fraude,0.7,0,0,viewed,0.1308,2025-08-14:00:00
I05081,U0423,C122,interes,0.8,1,1,quiz_passed,0.947,2025-09-16:00:00
I05082,U0423,C503,ahorro,1.0,1,1,completed,1.0,2025-10-18:00:00
I05083,U0423,C134,cuentas bancarias,1.0,0,0,viewed,0.1182,2025-11-20:00:00
I05084,U0423,C908,credito,1.0,1,1,quiz_passed,1.0,2025-12-22:00:00
I05085,U0424,C393,prestamos,0.1,0,0,disliked,0.0342,2025-01-00:00:00
I05086,U0424,C392,planificacion,0.8,1,1,quiz_passed,0.8172,2025-02-02:00:00
I05087,U0424,C155,ahorro,0.7,1,1,quiz_passed,0.756,2025-03-04:00:00
I05088,U0424,C769,planificacion,0.8,1,1,quiz_passed,0.8206,2025-04-06:00:00
I05089,U0424,C859,planificacion,0.8,0,0,disliked,0.0649,2025-05-08:00:00
I05090,U0424,C404,planificacion,0.8,1,1,completed,0.8158,2025-06-10:00:00
I05091,U0424,C249,planificacion,0.8,1,1,quiz_passed,0.917,2025-07-12:00:00
I05092,U0424,C817,cuentas bancarias,0.3,0,0,viewed,0.006,2025-08-14:00:00
I05093,U0424,C336,fraude,0.7,1,1,quiz_passed,0.8475,2025-09-16:00:00
I05094,U0424,C980,ahorro,0.7,1,1,quiz_passed,0.804,2025-10-18:00:00
I05095,U0424,C863,planificacion,0.8,1,1,completed,0.8852,2025-11-20:00:00
I05096,U0424,C273,planificacion,0.8,0,0,viewed,0.0566,2025-12-22:00:00
I05097,U0425,C318,fraude,0.7,1,1,completed,0.8379,2025-01-00:00:00
I05098,U0425,C563,hipotecas,0.7,1,1,quiz_passed,0.7429,2025-02-02:00:00
I05099,U0425,C650,interes,0.8,1,1,quiz_passed,0.8848,2025-03-04:00:00
I05100,U0425,C452,tarjetas,0.2,1,0,quiz_passed,0.2247,2025-04-06:00:00
I05101,U0425,C188,cuentas bancarias,1.0,1,1,quiz_passed,1.0,2025-05-08:00:00
I05102,U0425,C413,riesgo,1.0,1,1,quiz_passed,1.0,2025-06-10:00:00
I05103,U0425,C200,hipotecas,0.7,0,0,viewed,0.1485,2025-07-12:00:00
I05104,U0425,C832,fraude,0.7,1,1,quiz_passed,0.8228,2025-08-14:00:00
I05105,U0425,C860,ahorro,1.0,1,1,quiz_passed,1.0,2025-09-16:00:00
I05106,U0425,C427,planificacion,0.8,1,1,completed,0.9199,2025-10-18:00:00
I05107,U0425,C409,fraude,0.7,1,1,quiz_passed,0.792,2025-11-20:00:00
I05108,U0425,C534,interes,0.8,1,1,quiz_passed,0.8219,2025-12-22:00:00
I05109,U0426,C571,inflacion,0.3,0,0,viewed,0.1279,2025-01-00:00:00
I05110,U0426,C668,inversion,0.45,1,0,completed,0.5047,2025-02-02:00:00
I05111,U0426,C761,tarjetas,0.2,0,0,viewed,0.0289,2025-03-04:00:00
I05112,U0426,C486,hipotecas,0.7,0,0,viewed,0.1035,2025-04-06:00:00
I05113,U0426,C496,diversificacion,0.05,0,0,viewed,0.025,2025-05-08:00:00
I05114,U0426,C130,fraude,0.7,1,1,completed,0.7664,2025-06-10:00:00
I05115,U0426,C234,ahorro,1.0,1,1,quiz_passed,1.0,2025-07-12:00:00
I05116,U0426,C798,ahorro,1.0,1,1,quiz_passed,1.0,2025-08-14:00:00
I05117,U0426,C436,cuentas bancarias,1.0,1,1,quiz_passed,1.0,2025-09-16:00:00
I05118,U0426,C889,planificacion,0.8,0,0,viewed,0.1026,2025-10-18:00:00
I05119,U0426,C552,inflacion,0.3,1,0,quiz_passed,0.4149,2025-11-20:00:00
I05120,U0426,C706,tarjetas,0.2,0,0,disliked,0.0638,2025-12-22:00:00
I05121,U0427,C931,ahorro,1.0,0,0,viewed,0.1182,2025-01-00:00:00
I05122,U0427,C677,cuentas bancarias,1.0,1,1,completed,1.0,2025-02-02:00:00
I05123,U0427,C345,ahorro,1.0,1,1,quiz_passed,1.0,2025-03-04:00:00
I05124,U0427,C646,cuentas bancarias,1.0,1,1,quiz_passed,1.0,2025-04-06:00:00
I05125,U0427,C301,diversificacion,0.05,1,0,quiz_passed,0.1579,2025-05-08:00:00
I05126,U0427,C165,prestamos,0.1,1,0,quiz_passed,0.1085,2025-06-10:00:00
I05127,U0427,C656,inversion,0.45,0,0,viewed,0.007,2025-07-12:00:00
I05128,U0427,C824,cuentas bancarias,1.0,0,0,viewed,0.1383,2025-08-14:00:00
I05129,U0427,C385,ahorro,1.0,1,1,quiz_passed,1.0,2025-09-16:00:00
I05130,U0427,C758,ahorro,1.0,1,1,completed,1.0,2025-10-18:00:00
I05131,U0427,C318,cuentas bancarias,1.0,1,1,completed,1.0,2025-11-20:00:00
I05132,U0427,C109,interes,0.8,0,0,viewed,0.0982,2025-12-22:00:00
I05133,U0428,C965,cuentas bancarias,1.0,0,0,viewed,0.1109,2025-01-00:00:00
I05134,U0428,C491,inversion,1.0,1,1,completed,1.0,2025-02-02:00:00
I05135,U0428,C417,riesgo,1.0,1,1,completed,1.0,2025-03-04:00:00
I05136,U0428,C457,diversificacion,1.0,0,0,viewed,0.024,2025-04-06:00:00
I05137,U0428,C896,inversion,1.0,1,1,quiz_passed,1.0,2025-05-08:00:00
I05138,U0428,C399,diversificacion,1.0,1,1,quiz_passed,1.0,2025-06-10:00:00
I05139,U0428,C419,inversion,1.0,1,1,quiz_passed,1.0,2025-07-12:00:00
I05140,U0428,C638,interes,0.8,1,1,quiz_passed,0.8648,2025-08-14:00:00
I05141,U0428,C229,cuentas bancarias,1.0,0,0,viewed,0.1467,2025-09-16:00:00
I05142,U0428,C699,diversificacion,1.0,1,1,quiz_passed,1.0,2025-10-18:00:00
I05143,U0428,C539,riesgo,1.0,0,0,viewed,0.1396,2025-11-20:00:00
I05144,U0428,C719,inversion,1.0,0,0,viewed,0.1168,2025-12-22:00:00
I05145,U0429,C182,hipotecas,0.7,1,1,quiz_passed,0.7384,2025-01-00:00:00
